file_path,split_group,class,prefix
../data/raw\train\sad\Training_14717727.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14724427.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14732522.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14739337.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14751426.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14828400.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14829055.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14861511.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14868627.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14877205.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14877535.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14909101.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14928894.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14952249.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14986984.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_14998845.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15015331.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15032123.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15081018.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15081251.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15099729.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15099997.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15110671.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15117633.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15125205.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1513062.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15149197.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15172460.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15213801.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15287801.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15318473.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15326233.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1532812.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15346244.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15353467.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15369728.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15419787.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15420657.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15446901.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15475208.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15503520.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15544157.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15544280.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15549536.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15568853.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15632432.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15646130.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15664977.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15685675.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15697391.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15718018.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15719621.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15724748.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15726837.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15730361.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15733746.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15745389.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15757561.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15762711.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15768350.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15769970.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1580381.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15822246.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15838751.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15851328.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15858912.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15909687.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_15924878.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16000027.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16006140.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16036969.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16052911.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16118449.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16124499.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16130451.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16133026.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16139046.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16158762.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16166177.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16188689.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16196304.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16223355.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16239731.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16279169.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16287379.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16289441.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16291080.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1631226.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16359160.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16363044.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16365188.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16373673.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16427652.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16446596.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16491574.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16495300.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16499148.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16523303.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16541994.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16549896.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16553115.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1655654.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16558389.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16559892.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16584441.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16606473.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16617358.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16639360.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16642972.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16662080.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16668694.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16679431.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16738287.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16758923.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16761004.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1676697.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16777952.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16782482.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16812963.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16823494.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16854360.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16856725.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16877236.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16881943.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16906466.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16908741.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16956849.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16981948.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_16983515.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17025435.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17033286.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17054917.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17067019.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17097538.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17099168.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17101752.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17148438.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1715387.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17156208.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17207967.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17224216.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17237911.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17254660.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17254704.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17293283.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1732354.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17328904.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17399021.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17424252.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17432872.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17442144.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17446637.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17469349.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17487707.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17516411.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17540416.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17541005.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17560748.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17573312.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_175734.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17597088.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17599430.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17656657.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17658729.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17691747.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17695140.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17711323.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17717830.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17722936.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17738069.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17757453.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17765117.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17774719.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17789232.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17792269.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17795929.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17801498.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1785718.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17876299.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17884883.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17900322.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17940551.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17984456.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_17994608.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18007196.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18012516.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18033818.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18036973.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18037273.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18055634.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18078068.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18126884.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18130000.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18137207.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18143535.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18152804.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18164476.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18167847.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18201887.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18242455.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18256189.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18263637.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1826820.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18295134.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18299440.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18351590.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18359199.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18398448.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18404193.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18419724.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18466748.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18470606.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1847322.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18489752.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18491152.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18517321.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18534719.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1855331.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18572501.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18596885.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18638243.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18662583.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18687780.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18690898.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18702236.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18722044.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18739978.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18740454.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18742632.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18744966.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18765214.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18767495.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18817248.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18843463.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18857863.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18860294.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18868898.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18870788.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18914832.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18925617.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1892957.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18949978.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18971108.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_18996876.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19017924.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19057329.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19088093.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19097429.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19103156.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19138102.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1916256.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19208618.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19230405.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19254032.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1928268.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19289729.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19310993.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19358325.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19364491.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19371218.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19403788.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19419337.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19449186.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19486396.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1949133.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1956927.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19591457.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19611987.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19614554.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19620425.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19633495.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1963615.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19639838.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19682899.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19689864.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19695963.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19715790.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19741801.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19744063.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19744462.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19809774.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19816441.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19831194.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_1984179.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19849885.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19876592.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19893273.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19894275.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19910438.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19947416.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19947777.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19952390.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19974302.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_19996058.jpg,TRAIN,sad,Training_
../data/raw\train\sad\Training_20027012.jpg,TRAIN,sad,Training_
