group_id,method,file_path,split_group,class
dhash_1323,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_62829838.jpg,TRAIN,surprise
dhash_1324,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_50899295.jpg,TRAIN,surprise
dhash_1324,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_85122142.jpg,TRAIN,surprise
dhash_1325,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_50984653.jpg,TRAIN,surprise
dhash_1325,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_69930631.jpg,TRAIN,surprise
dhash_1325,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_95101558.jpg,TRAIN,surprise
dhash_1325,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_53048981.jpg,TEST,surprise
dhash_1326,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_5112183.jpg,TRAIN,surprise
dhash_1326,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_61665371.jpg,TRAIN,surprise
dhash_1326,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_75444172.jpg,TRAIN,surprise
dhash_1327,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_51192184.jpg,TRAIN,surprise
dhash_1327,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_74264650.jpg,TRAIN,surprise
dhash_1328,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_5125688.jpg,TRAIN,surprise
dhash_1328,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_84422572.jpg,TRAIN,surprise
dhash_1328,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_42864737.jpg,VAL,surprise
dhash_1329,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_5149020.jpg,TRAIN,surprise
dhash_1329,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_93658821.jpg,TRAIN,surprise
dhash_1330,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_51592349.jpg,TRAIN,surprise
dhash_1330,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_65572292.jpg,TRAIN,surprise
dhash_1331,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_52118946.jpg,TRAIN,surprise
dhash_1331,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_11501834.jpg,TEST,surprise
dhash_1332,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_52264874.jpg,TRAIN,surprise
dhash_1332,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_78149779.jpg,TRAIN,surprise
dhash_1333,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_52280125.jpg,TRAIN,surprise
dhash_1333,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_99441101.jpg,TRAIN,surprise
dhash_1334,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_52468338.jpg,TRAIN,surprise
dhash_1334,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_4506807.jpg,VAL,surprise
dhash_1335,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_53002858.jpg,TRAIN,surprise
dhash_1335,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_1709990.jpg,VAL,surprise
dhash_1335,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_42347603.jpg,VAL,surprise
dhash_1336,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_53226302.jpg,TRAIN,surprise
dhash_1336,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_70194333.jpg,TRAIN,surprise
dhash_1337,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_53456081.jpg,TRAIN,surprise
dhash_1337,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87922292.jpg,TRAIN,surprise
dhash_1338,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_53517772.jpg,TRAIN,surprise
dhash_1338,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57381653.jpg,TRAIN,surprise
dhash_1338,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_88490087.jpg,TRAIN,surprise
dhash_1339,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_53726404.jpg,TRAIN,surprise
dhash_1339,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59568116.jpg,TRAIN,surprise
dhash_1340,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_53986630.jpg,TRAIN,surprise
dhash_1340,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_74258013.jpg,TRAIN,surprise
dhash_1341,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_54108264.jpg,TRAIN,surprise
dhash_1341,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_71262814.jpg,TRAIN,surprise
dhash_1341,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_92606057.jpg,TRAIN,surprise
dhash_1342,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_54381974.jpg,TRAIN,surprise
dhash_1342,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_791744.jpg,TRAIN,surprise
dhash_1343,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_54444929.jpg,TRAIN,surprise
dhash_1343,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_93918990.jpg,TRAIN,surprise
dhash_1344,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_5460367.jpg,TRAIN,surprise
dhash_1344,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_10775220.jpg,TEST,surprise
dhash_1345,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_54796068.jpg,TRAIN,surprise
dhash_1345,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59876770.jpg,TRAIN,surprise
dhash_1345,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87457627.jpg,TRAIN,surprise
dhash_1346,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_54841947.jpg,TRAIN,surprise
dhash_1346,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_76669509.jpg,TRAIN,surprise
dhash_1347,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_550569.jpg,TRAIN,surprise
dhash_1347,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79990886.jpg,TRAIN,surprise
dhash_1347,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_84259888.jpg,TRAIN,surprise
dhash_1348,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_55313710.jpg,TRAIN,surprise
dhash_1348,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_72249878.jpg,TRAIN,surprise
dhash_1349,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_55563548.jpg,TRAIN,surprise
dhash_1349,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_79676384.jpg,VAL,surprise
dhash_1350,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_56002192.jpg,TRAIN,surprise
dhash_1350,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_82836574.jpg,TRAIN,surprise
dhash_1351,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_56012196.jpg,TRAIN,surprise
dhash_1351,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_69627128.jpg,TEST,surprise
dhash_1352,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_56039158.jpg,TRAIN,surprise
dhash_1352,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57891799.jpg,TRAIN,surprise
dhash_1353,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_56067656.jpg,TRAIN,surprise
dhash_1353,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98235103.jpg,TRAIN,surprise
dhash_1354,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_56078139.jpg,TRAIN,surprise
dhash_1354,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_9059249.jpg,TRAIN,surprise
dhash_1355,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_56736326.jpg,TRAIN,surprise
dhash_1355,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_85101870.jpg,TRAIN,surprise
dhash_1356,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_56821788.jpg,TRAIN,surprise
dhash_1356,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59941545.jpg,TRAIN,surprise
dhash_1356,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_78017321.jpg,VAL,surprise
dhash_1357,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_56896091.jpg,TRAIN,surprise
dhash_1357,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_82158106.jpg,TRAIN,surprise
dhash_1358,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_5692681.jpg,TRAIN,surprise
dhash_1358,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_75251448.jpg,TRAIN,surprise
dhash_1358,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_11365666.jpg,TEST,surprise
dhash_1359,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57014389.jpg,TRAIN,surprise
dhash_1359,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_9890261.jpg,TRAIN,surprise
dhash_1360,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57063442.jpg,TRAIN,surprise
dhash_1360,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_84232894.jpg,TRAIN,surprise
dhash_1361,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57090147.jpg,TRAIN,surprise
dhash_1361,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_77057807.jpg,TRAIN,surprise
dhash_1361,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_77329193.jpg,TRAIN,surprise
dhash_1362,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57411377.jpg,TRAIN,surprise
dhash_1362,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_76111172.jpg,TRAIN,surprise
dhash_1363,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57568101.jpg,TRAIN,surprise
dhash_1363,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_83288543.jpg,TRAIN,surprise
dhash_1364,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57670592.jpg,TRAIN,surprise
dhash_1364,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_97536839.jpg,VAL,surprise
dhash_1365,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57840446.jpg,TRAIN,surprise
dhash_1365,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_62788615.jpg,TRAIN,surprise
dhash_1365,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_8256849.jpg,TEST,surprise
dhash_1366,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_57851191.jpg,TRAIN,surprise
dhash_1366,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_95402552.jpg,TRAIN,surprise
dhash_1367,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_58189498.jpg,TRAIN,surprise
dhash_1367,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_86687578.jpg,VAL,surprise
dhash_1368,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_58206535.jpg,TRAIN,surprise
dhash_1368,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_77019178.jpg,TRAIN,surprise
dhash_1369,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_58623873.jpg,TRAIN,surprise
dhash_1369,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_70177435.jpg,TRAIN,surprise
dhash_1370,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_58727962.jpg,TRAIN,surprise
dhash_1370,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_82135051.jpg,TRAIN,surprise
dhash_1370,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_8248723.jpg,TRAIN,surprise
dhash_1370,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98067546.jpg,TRAIN,surprise
dhash_1371,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_58860112.jpg,TRAIN,surprise
dhash_1371,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_7099834.jpg,TRAIN,surprise
dhash_1372,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_5903295.jpg,TRAIN,surprise
dhash_1372,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79180017.jpg,TRAIN,surprise
dhash_1372,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_10709121.jpg,VAL,surprise
dhash_1373,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59099538.jpg,TRAIN,surprise
dhash_1373,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_5943934.jpg,TEST,surprise
dhash_1374,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59339205.jpg,TRAIN,surprise
dhash_1374,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_73853005.jpg,TEST,surprise
dhash_1375,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59361384.jpg,TRAIN,surprise
dhash_1375,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_85188989.jpg,TRAIN,surprise
dhash_1376,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59742533.jpg,TRAIN,surprise
dhash_1376,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98767792.jpg,TRAIN,surprise
dhash_1377,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59879363.jpg,TRAIN,surprise
dhash_1377,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_67555091.jpg,TRAIN,surprise
dhash_1378,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59936686.jpg,TRAIN,surprise
dhash_1378,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_98453427.jpg,TEST,surprise
dhash_1379,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_59938779.jpg,TRAIN,surprise
dhash_1379,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_64363613.jpg,TRAIN,surprise
dhash_1379,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_84762716.jpg,TEST,surprise
dhash_1380,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_60038777.jpg,TRAIN,surprise
dhash_1380,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_99663019.jpg,TRAIN,surprise
dhash_1381,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_60352367.jpg,TRAIN,surprise
dhash_1381,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_79616853.jpg,TRAIN,surprise
dhash_1382,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_60405484.jpg,TRAIN,surprise
dhash_1382,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_68236223.jpg,TRAIN,surprise
dhash_1383,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_60936694.jpg,TRAIN,surprise
dhash_1383,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_96163000.jpg,TRAIN,surprise
dhash_1384,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_61021692.jpg,TRAIN,surprise
dhash_1384,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_72081575.jpg,TRAIN,surprise
dhash_1384,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_35458201.jpg,TEST,surprise
dhash_1385,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_61326890.jpg,TRAIN,surprise
dhash_1385,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_87287885.jpg,TRAIN,surprise
dhash_1386,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_61527621.jpg,TRAIN,surprise
dhash_1386,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_90653008.jpg,TEST,surprise
dhash_1386,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_23695727.jpg,VAL,surprise
dhash_1387,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_61711598.jpg,TRAIN,surprise
dhash_1387,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PublicTest_42872438.jpg,VAL,surprise
dhash_1388,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_62306235.jpg,TRAIN,surprise
dhash_1388,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_67846453.jpg,TRAIN,surprise
dhash_1389,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_62542500.jpg,TRAIN,surprise
dhash_1389,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_94809551.jpg,TEST,surprise
dhash_1390,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_62624600.jpg,TRAIN,surprise
dhash_1390,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_97705054.jpg,TRAIN,surprise
dhash_1391,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_63245914.jpg,TRAIN,surprise
dhash_1391,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_71333170.jpg,TRAIN,surprise
dhash_1392,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_63684516.jpg,TRAIN,surprise
dhash_1392,dhash,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_80565344.jpg,TRAIN,surprise
